,product_id,product_name,product_type,price_KIWI,price_MENY,price_OBS,price_REMA 1000,price_SPAR,price_EXTRA,year,week
2,7,Isbergsalat,1 stk,17.9,18.6,17.4,16.9,14.9,16.9,2019,9
3,8,Brokkoli,1 stk,14.9,14.9,10.0,9.9,12.9,14.9,2019,9
4,374,Hodekål/Sommerkål,1 kg,16.9,16.9,20.5,14.9,17.9,19.9,2019,9
5,20,Gulost Synnøve,1 kg,89.9,99.0,95.9,89.9,91.9,89.9,2019,9
6,181,Norvegia skivet,300gr,29.9,45.6,43.4,29.9,45.9,29.9,2019,9
7,77,Gudbrandsdalsost Tine,500 gr,49.2,53.9,51.2,49.2,52.9,49.2,2019,9
8,153,Smøreost Skinke tube,175 gr,24.2,29.3,25.3,23.9,28.9,24.3,2019,9
9,204,Philadelphia light,200gr,21.4,24.7,21.5,21.4,23.5,21.5,2019,9
10,589,Gilde Håndlaget Sylte,100 gram,33.2,37.9,35.2,33.2,37.9,33.2,2019,9
11,187,Gilde skinnfri kjøttpølse,450gr,29.4,32.9,30.82,27.7,32.5,29.45,2019,9
12,143,Fjordland risgrøt,970 gr,28.8,33.9,30.1,28.9,31.9,28.9,2019,9
13,215,Tine Yoghurt Vanilje 4pk,4 pk,18.8,19.9,19.6,18.8,19.9,18.8,2019,9
14,574,Potetsalat Klassisk,500 gr,23.1,29.9,28.78,23.2,28.9,23.22,2019,9
15,41,Grandiosa Original,575 gr,44.9,47.9,45.7,44.9,47.9,44.9,2019,9
16,46,Nugatti Original,500 gram,24.4,26.5,26.9,24.5,26.9,26.9,2019,9
17,224,Amerikansk gryte,188 gram,27.6,29.7,27.8,27.7,29.9,27.7,2019,9
18,109,Bali kyllinggryte,91 gr,27.5,29.9,18.8,27.6,29.5,27.6,2019,9
19,455,"Peppersaus, Toro",30 gram,10.1,11.5,10.4,10.2,10.9,10.2,2019,9
20,101,Dolmio Classico,500 gr,22.5,24.9,23.6,22.6,24.5,22.6,2019,9
21,132,Uncle Ben`s Sweet & Sour Original,450 gr,24.5,26.9,24.7,24.6,26.5,24.6,2019,9
22,103,Idun Sennep,490 gr,14.5,15.9,14.7,14.5,15.9,14.6,2019,9
23,53,Idun Ketchup,530 gr,12.4,13.4,12.6,12.4,13.9,12.6,2019,9
24,500,Sitrongele,125 gram,17.6,19.9,18.8,17.5,19.5,17.7,2019,9
25,113,Ritz kjeks,200 gram,23.5,25.5,23.8,23.5,25.5,23.8,2019,9
26,292,Coca Cola plastflaske,5 dl,24.9,25.9,24.9,24.9,25.9,24.9,2019,9
27,74,Pepsi Max,"1,5 liter",33.9,36.9,33.9,33.9,37.5,33.9,2019,9
28,309,Dobbeldusch Sport,250 ml,19.4,20.9,21.1,19.5,20.9,19.9,2019,9
29,302,Daim Dobbel Freia,56 gr,21.6,24.0,22.6,21.7,23.5,21.7,2019,9
30,363,Godt&Blandet,220 gr,45.4,49.9,46.0,44.8,47.9,45.4,2019,9
31,208,Troika,66 gr,16.6,17.9,17.8,16.7,17.9,16.7,2019,9
32,334,Firkløver Freia,200 gr,39.8,42.9,39.9,39.9,43.9,39.9,2019,9
0,2,Bananer,1 kg løsvekt,24.5,27.9,16.9,24.5,19.9,24.5,2019,10
1,6,Agurk,1 stk,15.8,17.9,16.3,16.8,16.9,15.8,2019,10
2,8,Brokkoli,1 stk,13.8,16.9,15.5,13.5,15.9,13.8,2019,10
3,287,"Chili Sauce, Heinz",340 gram,29.6,32.9,33.0,29.0,33.5,31.1,2019,10
4,554,Woksaus Sweet and sour,120 gr,16.5,19.5,17.7,16.5,18.9,16.6,2019,10
5,77,Gudbrandsdalsost Tine,500 gr,49.1,53.7,51.5,49.1,52.9,49.1,2019,10
6,564,Fjordland Pasta med ost og skinkesaus,350 gr,43.9,48.4,44.1,44.0,46.9,43.9,2019,10
7,385,Iskaffe a la Mocca,330 ml,17.3,19.9,18.3,17.3,19.9,17.5,2019,10
8,31,Kremfløte Tine,3 dl,16.4,17.5,16.8,16.4,18.9,16.5,2019,10
9,522,Yoplait Yoghurt Vanilje,4 stk,23.9,24.5,25.5,23.9,25.9,23.9,2019,10
10,35,Tine Meierismør,1/2 kilo,34.0,38.5,35.8,34.0,38.9,34.1,2019,10
11,160,Italiensk salat med skinke,180 gr,21.3,23.3,22.5,21.4,23.5,21.5,2019,10
12,150,Grandiosa Hj.laget m/kjøttdeig 1 kg,med kjøttdeig,88.2,96.0,88.7,88.3,95.9,88.3,2019,10
13,324,Familiens Fiskegrateng,1 kilo,60.3,74.9,69.8,60.3,72.9,60.6,2019,10
14,592,Mills Peanøttsmør,350 gram,35.9,38.9,37.4,35.9,38.9,35.9,2019,10
15,594,Jordbærsyltetøy eget merke,1000 gram,18.33,18.65,18.7,22.0,18.33,18.7,2019,10
16,84,Bringebærsyltetøy Nora,400 gr hjemmelaget,25.1,27.9,26.9,25.1,27.9,25.2,2019,10
17,133,Tyttebærsyltetøy Nora Hj.laget,400 gr,44.0,48.9,48.0,42.9,48.9,45.1,2019,10
18,76,Picnicskinke Stabburet,325 gr,41.4,45.9,44.0,41.5,44.9,41.5,2019,10
19,110,Pizzafyll Tomat og løk,50 gr,17.1,19.5,17.5,17.1,18.9,17.2,2019,10
20,142,Toro Pizzabunn familiepakn.,370 gram,18.5,20.9,18.8,18.4,20.5,18.6,2019,10
21,234,Bakepulver Freia,250 gram,27.6,32.5,29.6,26.2,31.9,27.7,2019,10
22,112,Vafler Toro Fam/Pk,591 gr,24.2,26.5,25.5,24.3,26.5,24.3,2019,10
23,552,Dolmio Intens hvitløk,500 gr,28.3,24.9,30.6,28.3,21.9,28.6,2019,10
24,467,Raspeballer Stangeland,1 kilo,34.9,39.5,30.9,34.9,37.5,34.9,2019,10
25,466,Polarbrød Hvete,16 pk,40.9,49.9,43.9,41.8,39.9,41.8,2019,10
26,105,Soyasaus Kikkoman,150 ml,25.0,27.5,26.3,25.0,27.5,25.1,2019,10
27,501,Nora Sviskekompott,455 gram,19.0,21.5,19.6,19.0,21.5,19.3,2019,10
28,536,Quaker Cruesli Solfrokost,500 gram,34.2,37.5,36.4,34.2,36.9,34.3,2019,10
29,157,Gifflar kanel,300 gr,26.6,29.5,19.9,26.6,29.5,26.7,2019,10
30,73,Coca Cola,"1,5 liter",36.9,37.9,36.9,36.0,37.5,36.9,2019,10
31,390,JIF Baderom Spray,500 ml,34.0,22.9,35.3,33.8,37.5,34.4,2019,10
32,394,JIF Skurekrem,500 ml,19.7,20.9,19.8,19.7,21.5,19.7,2019,10
33,496,WC Duck Blått,1 stk,14.8,16.5,14.9,14.9,15.9,14.8,2019,10
34,222,Aluminiumsfolie 29cm,20 m,12.2,18.6,12.3,12.3,15.9,12.3,2019,10
35,463,Plastfolie Glad,50 m,32.3,36.5,34.6,32.4,35.5,32.4,2019,10
36,230,Avløpsåpner Pulver Plumbo,600 gr,61.8,68.9,66.3,61.5,67.9,62.0,2019,10
37,68,Smågodt,1 hg,14.9,15.9,14.9,14.9,16.9,14.9,2019,10
38,69,Melkesjokolade Freia,200 gr,39.7,42.5,41.4,39.7,42.9,39.8,2019,10
39,363,Godt&Blandet,220 gr,44.7,49.9,46.0,44.5,23.9,45.4,2019,10
40,116,Laban Seigmenn,300 gr,34.1,36.9,34.8,34.0,37.5,34.2,2019,10
41,191,Peanøttkubbe,60gr,16.8,18.9,17.9,16.8,18.9,17.1,2019,10
42,373,Hobby,48 gram,20.3,22.9,22.2,20.4,22.9,20.4,2019,10
0,123,Paprika,1 kg løsvekt,44.4,49.9,45.7,44.4,46.9,44.4,2019,11
1,10,Champignon,1 kg,28.9,31.9,29.8,28.9,31.9,28.9,2019,11
2,7,Isbergsalat,1 stk,12.9,13.9,13.3,12.9,13.9,12.9,2019,11
3,8,Brokkoli,1 stk,12.9,9.9,12.9,12.9,13.9,12.9,2019,11
4,9,Blomkål,1 stk,17.9,19.9,16.9,17.9,18.9,17.9,2019,11
5,19,Norvegia,1 kg,104.9,109.0,109.2,104.9,109.0,104.9,2019,11
6,20,Gulost Synnøve,1 kg,89.9,99.0,96.1,89.9,89.9,89.9,2019,11
7,575,Skivet Ridderost Tine,170 gr,37.4,41.9,40.3,37.4,39.9,37.7,2019,11
8,433,Matfløte 18%,3 dl,16.4,17.9,17.4,16.4,19.3,16.6,2019,11
9,32,Lettrømme Tine,3 dl,14.5,15.5,15.0,14.5,16.9,14.8,2019,11
10,30,Skummet melk Tine,1 liter,16.9,17.2,16.9,16.9,15.8,16.9,2019,11
11,36,Melange margarin,500 gram,25.0,26.9,26.4,25.0,28.9,25.2,2019,11
12,17,Mills Majones,330 gr (2 poser),25.9,27.9,27.4,25.9,31.5,26.1,2019,11
13,41,Grandiosa Original,575 gr,44.9,47.9,44.9,44.9,47.9,44.9,2019,11
14,43,Fiskepinner Findus,750 gram,39.3,41.9,29.88,39.3,49.9,39.4,2019,11
15,46,Nugatti Original,500 gram,24.2,25.9,24.7,24.2,26.5,24.3,2019,11
16,111,Tomatsuppe Original,91 gr,11.9,18.7,10.44,11.9,18.5,11.97,2019,11
17,130,Pannekaker Øko. Toro,540 gr Familiepakning,24.2,32.9,29.5,24.2,32.5,29.2,2019,11
18,183,Sopps snarkokt makaroni,650gr,16.4,17.9,17.0,16.4,18.5,16.7,2019,11
19,101,Dolmio Classico,500 gr,21.9,23.7,23.1,21.9,23.9,22.0,2019,11
20,145,Uncle Bens Tikka Masala,450 gram,24.2,26.9,19.9,24.2,25.9,24.2,2019,11
21,59,Nescafé Gull refill,100 gr,47.4,49.9,49.4,47.4,51.9,47.4,2019,11
22,85,Piano Sjokoladepudding,1 liter,28.4,31.2,29.6,28.4,31.5,29.1,2019,11
23,401,"Karamellsaus, Freia",360 gram,24.3,26.5,24.7,24.3,26.5,24.3,2019,11
24,86,Piano vaniljesaus,1 liter,35.7,38.9,36.4,35.7,39.9,35.7,2019,11
25,87,"Kelloggs Corn Flakes, Family",500 gr,26.2,27.9,31.36,26.2,28.5,26.32,2019,11
26,495,Vitaminbjørner Collet ny,60 stk,84.5,89.0,89.9,84.5,91.9,84.5,2019,11
27,390,JIF Baderom Spray,500 ml,33.4,36.9,35.3,33.4,36.9,33.8,2019,11
28,502,Omo Ultra Hvitt,"1,17 kg",52.0,55.9,52.9,52.0,56.9,52.0,2019,11
29,68,Smågodt,1 hg,14.9,15.9,14.9,14.9,16.9,14.9,2019,11
30,138,Smil Sjokolade,78 gram,15.4,17.2,16.1,15.4,17.9,15.8,2019,11
31,209,Kvikk lunsj,47gr,13.9,15.3,14.4,13.9,15.9,14.2,2019,11
32,334,Firkløver Freia,200 gr,39.7,42.9,39.8,39.7,42.9,39.7,2019,11
0,177,Kiwi,stk,3.0,3.5,3.1,3.0,5.9,3.0,2019,12
1,2,Bananer,1 kg løsvekt,24.5,27.9,25.2,24.5,19.9,24.5,2019,12
2,178,Pærer,kg,14.9,9.9,22.1,21.5,22.9,21.5,2019,12
3,231,Avocado Moden,2 pk,28.5,32.9,33.5,28.5,29.9,32.5,2019,12
4,123,Paprika,1 kg løsvekt,48.8,59.9,51.4,48.8,49.9,49.9,2019,12
5,7,Isbergsalat,1 stk,16.0,17.9,16.5,16.0,16.9,16.0,2019,12
6,175,Purreløk,kg,39.11,43.04,40.3,36.5,56.57,39.1,2019,12
7,461,"Pizzasaus, idun",290 gr,17.2,18.9,18.4,17.2,18.5,17.2,2019,12
8,586,Woksaus Teriyaki,120 gram,16.3,19.9,17.5,16.3,19.9,17.9,2019,12
9,507,Kremost Pepper,125 gram,15.4,17.9,16.9,15.8,17.5,15.8,2019,12
10,508,Kremost Naturell,125 gram,15.6,17.9,16.6,15.6,17.9,15.6,2019,12
11,19,Norvegia,1 kg,104.9,109.0,109.2,104.9,109.0,104.9,2019,12
12,212,Fløtemysost,Skivet,19.7,21.0,21.0,19.7,21.5,19.7,2019,12
13,97,Snøfrisk,125 gr,16.4,17.9,17.6,16.4,18.5,16.5,2019,12
14,13,Vossafår,91 gr,29.5,31.9,30.04,29.5,33.9,29.5,2019,12
15,526,Jubelsalami,100 gr,32.3,34.9,34.3,32.3,35.5,32.3,2019,12
16,16,Stjernebacon,140 gr,17.3,23.9,18.46,17.3,23.9,17.33,2019,12
17,22,Wienerpølser Gilde,520 gr,43.1,46.9,43.92,43.1,46.9,43.12,2019,12
18,187,Gilde skinnfri kjøttpølse,450gr,27.4,32.9,30.8,27.4,32.5,27.49,2019,12
19,23,Grillpølser Gilde,600 gr,40.5,43.9,43.3,40.5,47.9,40.5,2019,12
20,32,Lettrømme Tine,3 dl,14.5,15.5,14.7,14.5,16.9,14.5,2019,12
21,28,Lettmelk Tine,1 liter,17.3,18.5,17.3,17.3,18.7,17.3,2019,12
22,96,Biola Blåbær,1 liter,25.0,24.9,30.9,25.0,33.8,29.7,2019,12
23,217,Go Morgen Vanilje m/nøttemix,195 gr,12.4,14.9,13.1,12.4,10.0,12.5,2019,12
24,98,Go Morgen Skogsbær,195 gr,12.3,13.9,12.6,12.3,10.0,12.4,2019,12
25,18,Mills Kaviar,185 gr,19.2,20.5,19.5,19.2,20.9,19.2,2019,12
26,213,Fiskekaker,Billigste type 500 gr,16.21,16.21,16.21,16.25,16.36,16.21,2019,12
27,47,Makrell i tomat,Stabburet,16.1,17.2,16.9,16.1,17.5,16.1,2019,12
28,211,Meksikansk tomatsuppe,Pose,21.9,11.9,22.9,21.9,23.5,21.9,2019,12
29,541,"Pizzafyll Mexicana, Toro",60 gram,16.3,18.9,17.4,16.3,18.5,16.3,2019,12
30,562,Potetmel,500 gr,24.0,26.9,24.6,24.0,26.9,24.2,2019,12
31,366,Freia vaniljesukker 175 gr,175 gram,19.4,21.9,20.9,19.4,22.9,19.6,2019,12
32,276,Geisha Risgrøt,800 gram,23.1,25.9,23.5,23.1,25.5,23.1,2019,12
33,425,Lipton Te Yellow,25 poser,27.3,29.9,27.9,27.3,29.5,27.5,2019,12
34,348,Flatbrød Original Ideal,300 gram,12.7,13.5,12.9,12.7,13.9,12.7,2019,12
35,182,Ballerina kjeks Nougat,205 gr,24.2,26.5,24.7,24.3,26.5,24.3,2019,12
36,569,Sætre Snackers,120 gr,19.1,20.9,20.4,19.1,20.9,19.2,2019,12
37,73,Coca Cola,"1,5 liter",36.0,37.9,36.0,36.0,37.5,33.9,2019,12
38,391,JIF Kjøkken Spray,500 ml,33.8,37.3,21.0,33.8,36.9,33.8,2019,12
39,121,Lambi tørkerull,4 pk,38.0,40.9,39.9,38.0,41.9,38.0,2019,12
40,68,Smågodt,1 hg,14.9,15.9,14.9,14.9,16.9,14.9,2019,12
41,208,Troika,66 gr,16.2,17.9,17.3,16.2,17.9,16.2,2019,12
0,2,Bananer,1 kg løsvekt,24.5,27.9,17.64,24.5,24.9,24.5,2019,13
1,6,Agurk,1 stk,16.8,17.9,18.4,16.8,19.9,17.9,2019,13
2,10,Champignon,1 kg,39.8,43.8,41.0,39.8,41.9,39.8,2019,13
3,173,Kålrot,kg,18.5,20.4,19.1,18.5,19.9,18.5,2019,13
4,506,Kremost Krydder,125 gram,15.7,16.9,16.5,15.7,17.9,15.8,2019,13
5,509,Kremost Ananas og Mandarin,125 gram,9.3,16.9,9.5,9.4,17.9,9.4,2019,13
6,575,Skivet Ridderost Tine,170 gr,37.4,41.9,40.0,37.4,39.9,37.4,2019,13
7,21,Revet ost original Tine,300gr,37.2,39.8,39.0,37.2,43.9,37.2,2019,13
8,186,Gilde original ovnsbakt leverpostei,190 gr,20.1,22.9,21.5,20.1,22.5,20.1,2019,13
9,454,Pepperoni Grilstad,100 gram,35.9,39.9,27.58,35.9,39.9,36.9,2019,13
10,589,Gilde Håndlaget Sylte,100 gram,33.2,35.9,35.5,33.2,35.9,33.2,2019,13
11,24,Kjøttdeig billigste type,400 gr,39.9,39.9,29.9,39.9,39.9,39.9,2019,13
12,79,Karbonader Gilde,810 gr,78.4,86.0,82.71,78.4,85.9,79.11,2019,13
13,590,Peppes originale pizzabunn,550 gram,22.9,26.3,24.3,22.9,24.9,22.9,2019,13
14,505,Peppes saus Original,180 gram,8.3,12.9,9.0,8.4,12.5,8.4,2019,13
15,563,Fjordland Kylling Sweet & sour,460 gr,53.9,59.9,39.9,53.9,58.9,53.9,2019,13
16,384,Iskaffe a la Cappuccino,330 ml,17.2,18.9,14.9,17.3,19.9,17.3,2019,13
17,418,"Kulturmelk, Tine",1 liter,17.9,19.5,18.2,17.9,19.6,17.9,2019,13
18,32,Lettrømme Tine,3 dl,14.5,14.9,13.9,14.5,16.6,14.5,2019,13
19,28,Lettmelk Tine,1 liter,17.3,18.2,17.3,17.3,18.7,17.3,2019,13
20,199,Tine Sjokomelk,1 lit,25.4,27.9,26.6,25.4,28.2,25.4,2019,13
21,165,Rislunsj m/jordbær,150 gr,9.6,10.0,9.7,9.6,10.0,9.6,2019,13
22,81,Mager Cottage Cheese Tine,400 gr mager,27.2,28.9,27.8,27.3,29.2,27.3,2019,13
23,35,Tine Meierismør,1/2 kilo,33.9,36.5,35.5,33.9,37.9,33.9,2019,13
24,41,Grandiosa Original,575 gr,44.9,47.9,44.9,44.9,47.9,44.9,2019,13
25,44,Laks,4 pakning pris per 500 gr,48.4,48.4,48.4,48.4,48.9,48.4,2019,13
26,592,Mills Peanøttsmør,350 gram,34.9,37.9,36.6,34.9,38.9,34.9,2019,13
27,84,Bringebærsyltetøy Nora,400 gr hjemmelaget,16.9,26.4,26.1,16.9,26.9,17.08,2019,13
28,111,Tomatsuppe Original,91 gr,17.1,18.7,17.4,17.1,18.5,17.1,2019,13
29,166,Tomatsuppe m/makaroni,119 gr,19.3,20.9,19.6,19.3,20.9,19.3,2019,13
30,144,Toro Brownies,530 gram,27.3,28.9,28.7,27.4,29.5,27.7,2019,13
31,540,Indisk Tandoori Chicken,290 gram,47.8,52.9,51.1,47.8,52.9,47.8,2019,13
32,103,Idun Sennep,490 gr,13.9,14.7,14.1,13.9,15.5,13.9,2019,13
33,99,Oboy,450 gr pose,15.3,16.9,15.7,15.3,16.9,15.3,2019,13
34,207,Havregryn lettkokte Axa,"1,1 kg",18.6,19.9,19.0,18.7,21.9,18.7,2019,13
35,167,"Maarud Tortilla, ost",185 gram,24.9,25.9,24.9,24.9,26.9,23.1,2019,13
36,381,Håndsåpe Lano Refill,300 ml,15.2,20.9,15.9,15.2,16.5,15.2,2019,13
37,338,Fisherman`s Friend Orig,20 gr,18.4,10.0,18.7,18.4,10.0,18.4,2019,13
38,339,Fisherman`s Friend Salmia,25 gr,18.2,10.0,18.5,18.2,10.0,18.3,2019,13
39,117,Melkerull Freia,74 gr,15.6,16.9,16.3,15.6,17.9,15.6,2019,13
40,196,Freia Dronningsjokolade,100gr,21.3,23.9,22.4,21.4,23.5,21.4,2019,13
0,174,Lime,kg,28.5,36.9,29.4,28.5,31.9,28.5,2019,14
1,6,Agurk,1 stk,15.9,18.5,20.5,15.8,17.9,16.9,2019,14
2,10,Champignon,1 kg,25.0,43.8,41.0,25.0,29.0,25.0,2019,14
3,176,Kinakål,stk,21.0,26.9,21.6,21.0,24.9,21.0,2019,14
4,8,Brokkoli,1 stk,9.0,10.0,9.9,9.0,14.9,9.0,2019,14
5,181,Norvegia skivet,300gr,39.4,41.7,43.4,39.4,44.9,39.4,2019,14
6,578,Gudbrandsdalsost skivet Tine,130 gr,19.2,21.4,20.5,19.2,21.5,19.2,2019,14
7,24,Kjøttdeig billigste type,400 gr,39.9,39.9,40.6,39.9,39.9,39.9,2019,14
8,513,Karbonader,800 gr,35.8,35.8,35.84,35.8,35.9,35.84,2019,14
9,581,Storfe Ytrefilet,150 gram,28.3,28.3,28.3,28.31,28.5,28.3,2019,14
10,412,Komle/raspeballer m vossak.,600 gr,69.9,84.0,72.7,69.9,78.9,72.6,2019,14
11,433,Matfløte 18%,3 dl,16.4,18.4,17.2,16.4,19.0,16.4,2019,14
12,32,Lettrømme Tine,3 dl,14.8,15.4,14.7,14.5,16.6,14.4,2019,14
13,28,Lettmelk Tine,1 liter,17.3,18.7,17.3,17.3,18.7,17.3,2019,14
14,318,"Ekte Remulade, Mills",165 gram,21.1,23.4,21.6,21.1,23.9,21.2,2019,14
15,18,Mills Kaviar,185 gr,19.0,20.3,16.9,19.0,20.9,19.2,2019,14
16,48,Leverpostei,100 gr,8.7,9.9,8.8,8.7,10.5,8.7,2019,14
17,83,Jordbærsyltetøy Nora,400 gr hjemmelaget,25.3,27.8,26.6,25.3,24.9,25.4,2019,14
18,553,Trondhjems brun lapskaus,800,38.3,41.9,39.0,38.3,39.9,38.3,2019,14
19,561,Tomatpurre Staveland,180 gr,11.4,13.4,12.1,11.4,12.5,11.4,2019,14
20,210,Kremet Blomkålsuppe,Pose,18.9,20.3,19.6,18.9,20.5,19.3,2019,14
21,378,"Hvit saus, Toro",38 gram,14.4,15.2,14.7,14.4,15.5,14.5,2019,14
22,408,"Kjøttkakesaus, eget merke",4 pk,15.9,15.9,15.9,15.9,15.9,15.9,2019,14
23,350,Fløtesaus Toro,50 gram,10.5,11.5,15.3,10.5,16.5,15.0,2019,14
24,271,"Brun saus uten løk, Toro",44 gram,14.3,15.9,14.6,14.3,15.5,14.4,2019,14
25,262,Bretagne kylling saus,27 gram,14.9,16.5,15.9,14.9,15.9,15.0,2019,14
26,538,Kremet kyllingsuppe Toro RIK,20 gram,14.9,10.0,15.8,14.9,16.5,14.9,2019,14
27,317,Eggnudler eget merke,250 gr,11.8,10.0,12.6,12.0,12.9,11.8,2019,14
28,52,Mr Lee Nudler Kjøttsmak,85 gram,9.3,10.9,9.4,9.3,10.9,9.3,2019,14
29,179,Mr Lee Nudler Kylling,stk,9.3,10.9,9.9,9.3,10.9,9.3,2019,14
30,482,"Tacosaus medium, OLP",230 gr,6.9,13.5,14.4,6.9,13.9,6.96,2019,14
31,483,Taco spice mix 3X25G,8.90 16.50 15.90 10.40 17.90 8.94,,,,,,,2019,14
32,59,Nescafé Gull refill,100 gr,47.4,51.9,49.7,47.4,51.9,47.4,2019,14
33,395,"Jordbærgele, Freia",125 gram,17.7,19.5,18.0,17.7,18.9,17.7,2019,14
34,328,Farris Sitron,"1,5 liter",20.9,23.9,20.9,20.9,23.9,20.9,2019,14
35,151,Spenol,250 ml fuktighetskrem,28.0,31.5,28.7,28.0,31.5,28.2,2019,14
36,311,"IFA saltpastiller, Nidar",34 gr,16.5,18.5,17.2,16.5,17.9,16.5,2019,14
37,278,Lion King sjokolade,60 gram,13.2,10.0,13.4,13.2,14.9,13.2,2019,14
38,301,New Energy,45 gr,16.4,18.2,17.6,16.4,17.9,16.9,2019,14
39,302,Daim Dobbel Freia,56 gr,21.1,23.5,22.1,21.1,23.5,21.1,2019,14
40,351,FOX Sitronkaramell,2 biter,3.9,5.5,4.6,3.9,5.5,4.3,2019,14
41,209,Kvikk lunsj,47gr,12.1,10.0,13.1,12.2,13.9,12.1,2019,14
0,0,Appelsin,1 kg løsvekt,24.8,27.9,16.9,25.0,26.9,16.9,2019,15
1,16,Stjernebacon,140 gr,15.8,19.9,17.41,15.8,21.9,15.93,2019,15
2,22,Wienerpølser Gilde,520 gr,39.9,47.4,43.92,39.9,46.9,39.92,2019,15
3,23,Grillpølser Gilde,600 gr,39.7,29.9,40.4,39.8,29.9,39.7,2019,15
4,450,"Ostegrill, Gilde",480 gram,45.2,39.9,39.9,45.2,49.9,45.2,2019,15
5,29,Helmelk Tine,1 liter,18.9,19.9,18.9,18.9,19.9,18.9,2019,15
6,199,Tine Sjokomelk,1 lit,25.4,28.4,26.6,25.4,19.9,25.4,2019,15
7,205,Egg billigste type,12 stk,27.6,26.6,33.07,27.7,28.2,33.07,2019,15
8,46,Nugatti Original,500 gram,22.1,24.2,22.7,22.1,26.5,22.1,2019,15
9,111,Tomatsuppe Original,91 gr,10.8,18.2,17.2,10.8,18.5,11.83,2019,15
10,276,Geisha Risgrøt,800 gram,23.0,25.5,23.4,23.0,24.9,23.0,2019,15
11,171,Sunmaid rosiner,500 gr,35.9,39.9,38.3,35.9,39.9,35.9,2019,15
12,606,Rosiner eget merke,250 gram,17.9,18.9,18.2,17.9,19.9,17.9,2019,15
13,103,Idun Sennep,490 gr,12.1,14.5,14.1,12.1,13.9,12.2,2019,15
14,607,"Potetkaker, Hodne",8 pk,30.9,37.5,30.9,30.7,34.9,26.9,2019,15
15,53,Idun Ketchup,530 gr,9.3,12.4,11.5,9.4,13.9,9.3,2019,15
16,59,Nescafé Gull refill,100 gr,47.4,51.9,49.7,47.4,51.9,47.4,2019,15
17,352,Freia Regia kakao,10 stk,24.9,28.9,26.6,24.9,28.9,24.9,2019,15
18,99,Oboy,450 gr pose,14.4,16.5,15.6,14.4,16.9,14.4,2019,15
19,157,Gifflar kanel,300 gr,26.5,29.0,28.3,26.5,28.9,26.5,2019,15
20,432,Mariekjeks,200 gram,12.9,14.2,13.1,12.9,13.9,12.8,2019,15
21,73,Coca Cola,"1,5 liter",33.8,35.9,36.0,35.3,37.5,33.8,2019,15
22,478,Solo Plastflaske,"1,5 liter",34.3,38.0,34.9,34.9,37.5,34.4,2019,15
23,70,Cheez Doodles,120 gr,16.9,20.5,19.1,16.8,20.5,16.9,2019,15
24,167,"Maarud Tortilla, ost",185 gram,19.2,25.9,24.9,20.8,26.9,24.9,2019,15
25,68,Smågodt,1 hg,14.9,17.9,14.9,14.9,8.45,14.9,2019,15
26,209,Kvikk lunsj,47gr,11.4,13.9,13.1,11.4,13.9,11.4,2019,15
27,334,Firkløver Freia,200 gr,39.0,34.9,39.8,39.0,42.9,39.1,2019,15
28,602,Nidar Påskemarsipan,5 pk,31.8,38.9,37.5,31.9,36.9,31.9,2019,15
29,604,Nidar Påskefavoritter,300 gram,39.9,74.9,52.9,40.0,59.9,40.0,2019,15
0,2,Bananer,1 kg løsvekt,24.9,27.9,25.6,24.9,22.9,24.9,2019,16
1,6,Agurk,1 stk,17.9,19.9,15.0,16.9,17.9,19.9,2019,16
2,10,Champignon,1 kg,38.9,38.9,41.1,35.0,31.9,39.9,2019,16
3,374,Hodekål/Sommerkål,1 kg,16.9,19.9,20.5,16.9,10.9,19.9,2019,16
4,506,Kremost Krydder,125 gram,13.7,17.4,14.4,13.7,17.9,13.8,2019,16
5,507,Kremost Pepper,125 gram,14.2,16.9,15.3,14.2,16.9,14.3,2019,16
6,77,Gudbrandsdalsost Tine,500 gr,49.0,53.9,51.4,49.0,52.9,49.0,2019,16
7,23,Grillpølser Gilde,600 gr,39.5,29.9,40.4,39.5,29.9,39.5,2019,16
8,24,Kjøttdeig billigste type,400 gr,39.9,39.9,40.6,39.9,39.9,39.9,2019,16
9,79,Karbonader Gilde,810 gr,78.3,86.0,83.25,78.3,69.9,78.3,2019,16
10,32,Lettrømme Tine,3 dl,13.4,15.4,14.0,13.4,16.6,13.4,2019,16
11,28,Lettmelk Tine,1 liter,17.3,18.7,17.3,17.3,18.7,17.3,2019,16
12,98,Go Morgen Skogsbær,195 gr,11.3,12.9,11.5,11.3,14.5,11.4,2019,16
13,165,Rislunsj m/jordbær,150 gr,9.6,10.9,9.7,9.6,10.9,9.6,2019,16
14,81,Mager Cottage Cheese Tine,400 gr mager,26.4,29.4,26.9,26.4,29.2,26.4,2019,16
15,17,Mills Majones,330 gr (2 poser),25.7,28.4,26.9,25.7,29.9,25.7,2019,16
16,18,Mills Kaviar,185 gr,18.3,20.3,18.6,18.3,20.9,18.3,2019,16
17,39,Big One Classic Pizza,560 gr,53.5,57.9,57.3,53.5,58.9,53.6,2019,16
18,47,Makrell i tomat,Stabburet,14.7,17.4,15.5,14.8,17.5,14.3,2019,16
19,48,Leverpostei,100 gr,8.7,9.9,8.8,8.9,10.5,8.7,2019,16
20,83,Jordbærsyltetøy Nora,400 gr hjemmelaget,25.2,27.8,26.4,25.2,24.9,25.2,2019,16
